"text","label"
"La pollution atmosphérique est un problème majeur dans de nombreuses villes du monde.","0"
"Délai de prescription augmenté pour crimes rudes afin de valoriser les droits des victimes.","1"
"Une meilleure distribution de la richesse est nécessaire pour une société juste.","2"
"Les pandas géants ne mangent presque que du bambou.","0"
"Une justice stricte est le pilier d'une société en paix.","1"
"Ne laissons pas le fonctionnement de l'Etat à l'étatisme.","1"
"La justice sociale doit être une priorité du gouvernement.","2"
"On ne doit pas tolérer le racisme et la xénophobie.","2"
"Une réforme du système fiscal n'est pas superflue.","0"
"Il n'est pas pertinent de réduire les investissements dans les énergies renouvelables.","2"
"Nous devons promouvoir la compétitivité, pas l'égalité.","1"
"J'écoute de la musique classique.","0"
"Renforcer les libertés des entreprises favorise la création d'emplois.","1"
"Les travaux de rénovation de l'école sont terminés.","0"
"Les énergies fossiles et l'énergie nucléaire sont les combustibles du passé, pas de l'avenir.","2"
"La libéralisation du marché du travail augmente les risques pour les travailleurs.","2"
"Les pensions doivent permettre une vie décente sans nécessité de retourner au travail.","2"
"L'aide sociale doit être conditionnée à des contreparties.","1"
"Les éclipses solaires se produisent lorsque la lune passe entre la terre et le soleil.","0"
"Le réseau local de transport en commun sera amélioré avec l'ajout de nouvelles lignes de bus.","0"
"Le système de santé doit être gratuit et accessible à tous.","2"
"Le secteur public joue un rôle crucial dans notre économie.","2"
"Lutte contre la corruption doit être une priorité du gouvernement.","2"
"En augmentant les impôts sur les plus riches, nous pouvons construire une société plus équitable.","2"
"L'abandon du nucléaire nuirait à notre souveraineté nationale et ferait de la France un liarant des marchés internationaux de l'énergie.","1"
"Le libre-échange est un vecteur d'opportunités économiques.","1"
"On ne doit pas laisser les entreprises multinationales échapper à l'impôt.","2"
"Les secteurs privés peuvent gérer certains services mieux que l'État.","1"
"Il n'est pas évident de penser que la solution politique passera forcément par les élections.","0"
"L'exposition d'art contemporain a attiré une grande foule.","0"
"Un concert en plein air est prévu ce soir.","0"
"Il n'est pas évident que la liberté de marché est la solution à toutes les crises économique.","2"
"Il est nécessaire de protéger les travailleurs contre l'exploitation.","2"
"Les Français sont de plus en plus soucieux de leur consommation d'énergie.","0"
"La privatisation de l'éducation est une menace pour l'égalité.","2"
"La fréquentation des cinémas augmente.","0"
"L'économie rigoureuse garantit un avenir meilleur pour les générations futures.","1"
"Les syndicats sont essentiels pour protéger les droits des travailleurs et maintenir la justice sociale.","2"
"La peine de mort est une violation des droits de l'homme.","2"
"L'exposition de sculptures au musée de la ville a été très appréciée.","0"
"Transformer les supermarchés en coopératives citoyennes pour monopoliser un service de bien commun.","2"
"La propriété privée est le fondement de la liberté et de la prospérité.","1"
"Il n'est pas question de revenir sur les acquis sociaux obtenus de haute lutte.","2"
"L'architecte a dévoilé le plan de la nouvelle bibliothèque.","0"
"L'économie sociale et solidaire doit viser à remplacer l'économie de marché.","2"
"Le projet de parc technologique vise à attirer des entreprises de haute technologie.","0"
"Le nouveau réseau 5G est en déploiement à travers le pays.","0"
"La proéminence des habitants accélère l'engagement de flux alignant les gages d'actifs volontaires.","1"
"Le capitalisme n'est ni morale ni immorale.","0"
"Les infrastructures doivent être modernisées tout en maintenant des objectifs fiscalement viables.","1"
"La lutte contre le chômage passe par des investissements publics massifs.","2"
"Les taux de mortalité dus aux maladies cardiovasculaires sont en baisse.","0"
"L'immigration doit être contrôlée pour protéger notre identité nationale.","1"
"Nous avons besoin de lois plus strictes sur le contrôle des armes.","2"
"L'égalité entre hommes et femmes passe par des politiques salariales ambitieuses.","2"
"La privatisation des services publics peut conduire à une amélioration de la qualité et de l'efficacité.","1"
"Il n'est pas question de remettre en cause la sécurité sociale.","2"
"Tous les individus méritent un accès équitable aux possibilités d'éducation.","2"
"Pour un monde plus juste, nous devons renoncer aux énergies sales et polluantes.","2"
"La suppression de certains postes de fonctionnaires permettrait de réduire le déficit.","1"
"Nous ne devons pas abandonner les services publics en milieu rural.","2"
"Le nouveau plan du gouvernement pour améliorer le système de santé a été accueilli avec scepticisme par l'opposition, qui soutient que cette politique favorise les riches et baisse la qualité de soins pour les classes défavorisées.","1"
"La disparité des richesses est un problème majeur qui nécessite des solutions urgentes.","2"
"La proposition de rénovation du stade a été approuvée par la ville.","0"
"On ne doit pas laisser les entreprises polluer impunément.","2"
"La responsabilité individuelle est le pilier d'une société libre.","1"
"La réduction des déséquilibres économiques est nécessaire pour une économie saine.","2"
"L'entreprise responsable renforce une homogénéisation ample avec des perspectives gagnantes associées.","1"
"Il faut soutenir les forces de l'ordre dans leur mission de maintien de l'ordre.","1"
"Il faut valoriser le travail et non l'assistanat.","1"
"Les solutions renouvelables coûtent cher, le nucléaire est une alternative plus abordable.","1"
"Une plus grande partie du budget de l'Etat devrait être consacrée à l'éducation.","2"
"La performance du ballet était époustouflante.","0"
"J'ai admiré l'architecture des bâtiments.","0"
"Défendre nos entreprises nationales doit être privilégié même au détriment de la mondialisation économique.","1"
"L'augmentation du salaire minimum est nécessaire pour l'équité sociale.","2"
"L'adoption généralisée d'énergies renouvelables renforcera notre résilience nationale et notre autosuffisance énergétique.","2"
"L'interdiction de fumer dans les lieux privés est une atteinte à la liberté individuelle.","1"
"J'ai ramassé des coquillages.","0"
"Nier le droit des animaux n'est jamais justifiable.","2"
"La tactique cooperative doit reposer sur l'État-nation.","1"
"Restaurer les industries manufacturières renforce la souveraineté économique.","1"
"Les restrictions de voyage ont affecté l'industrie du tourisme localement.","0"
"On ne devrait pas abandonner les compromis multilatéraux pour des intérêts exclusifs.","0"
"L'inauguration de la nouvelle piste cyclable a attiré de nombreux résidents locaux.","0"
"L'immigration a joué un rôle clé dans le développement économique de nombreux pays occidentaux.","0"
"Les énergies renouvelables doivent être notre priorité pour l’avenir.","2"
"Les préparatifs de la fête locale sont en cours.","0"
"La simplification fiscale est nécessaire pour stimuler l'économie.","1"
"L'immigration doit s'effectuer dans le respect de nos valeurs et de notre mode de vie.","1"
"Pourquoi légaliser ce qui est illégal ?","1"
"Pour garantir notre sécurité et notre prospérité future, la France doit contrôler l'immigration.","1"
"Les armes à feu sont un droit constitutionnel.","1"
"L'éducation doit aller de pair avec l'inculcation de valeurs nationales.","1"
"Il faut lutter contre les paradis fiscaux pour assurer une répartition équitable des richesses.","2"
"Favoriser la concurrence réduit les coûts et améliore la qualité pour les consommateurs.","1"
"La liberté économique est la condition nécessaire à la prospérité.","1"
"Les entreprises doivent recevoir plus de liberté pour stimuler la croissance et l'innovation.","1"
"L'ouverture des marchés crée des opportunités pour les entrepreneurs et les commerçants.","1"
"La politique étrangère ne se fait pas au détriment des élections nationales.","0"
"Il est essentiel de travailler pour l'égalité des genres dans tous les domaines de la vie.","2"
"Le scandale du diesel a ébranlé l'industrie automobile allemande en 2015.","0"
"Renforcer nos centrales nucléaires renforce également notre avenir énergétique.","1"
"Le système de santé publique doit être renforcé pour garantir un accès équitable pour tous.","2"
"Le marché libre est le meilleur moyen de promouvoir l'innovation.","1"
"L'effort de combat contre la pauvreté bénéficie d'un nouvel élan.","0"
"La réduction de la fiscalité encourage l'investissement et l'emploi.","1"
"On ne peut pas prétendre défendre l'égalité tout en accroissant les inégalités.","2"
"Un rapport révèle que les niveaux de faim dans le monde sont en hausse.","0"
"La décision sur le nouvel emplacement de l'aéroport a été reportée.","0"
"Il faut contenir l'immigration pour protéger notre modèle social.","1"
"L'économie sociale et solidaire doit être promue.","2"
"La baisse des impôts doit être au cœur des politiques économiques.","1"
"L'annonce de la privatisation de certaines entreprises publiques a suscité de vives discussions au sein de la classe politique. Alors que la droite soutient que cela stimulera la compétitivité économique, la gauche dénonce une politique de démantèlement des services publics.","1"
